typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","73922456438.175",,"73922456438.175","4","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","X","Export","276","DEU","Germany","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"107318598650.316","107318598650.316","4","false","true",
"C","A","20160101","2016","52","2016","579","NOR","Norway","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","8712641997",,"8712641997","0","true","false",
"C","A","20160101","2016","52","2016","579","NOR","Norway","X","Export","276","DEU","Germany","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"12774556139","12774556139","0","true","false",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","9130899220.287",,"9130899220.287","0","false","true",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","X","Export","276","DEU","Germany","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"6460076588.465","6460076588.465","0","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","M","Import","300","GRC","Greece","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","568343993.959",,"568343993.959","4","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","X","Export","300","GRC","Greece","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2306273005.839","2306273005.839","4","false","true",
"C","A","20160101","2016","52","2016","579","NOR","Norway","M","Import","300","GRC","Greece","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","67928668",,"67928668","0","true","false",
"C","A","20160101","2016","52","2016","579","NOR","Norway","X","Export","300","GRC","Greece","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"127747991","127747991","0","true","false",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","M","Import","300","GRC","Greece","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","162933352.258",,"162933352.258","0","false","true",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","X","Export","300","GRC","Greece","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"139062488.234","139062488.234","0","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","M","Import","372","IRL","Ireland","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6056750134.765",,"6056750134.765","4","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","X","Export","372","IRL","Ireland","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3827769164.145","3827769164.145","4","false","true",
"C","A","20160101","2016","52","2016","579","NOR","Norway","M","Import","372","IRL","Ireland","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","531233817",,"531233817","0","true","false",
"C","A","20160101","2016","52","2016","579","NOR","Norway","X","Export","372","IRL","Ireland","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1394951760","1394951760","0","true","false",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","M","Import","372","IRL","Ireland","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","593089950.377",,"593089950.377","0","false","true",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","X","Export","372","IRL","Ireland","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"371209804.214","371209804.214","0","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","M","Import","380","ITA","Italy","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","9792377498.366",,"9792377498.366","4","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","X","Export","380","ITA","Italy","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"19486358383.818","19486358383.818","4","false","true",
"C","A","20160101","2016","52","2016","579","NOR","Norway","M","Import","380","ITA","Italy","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2183478516",,"2183478516","0","true","false",
"C","A","20160101","2016","52","2016","579","NOR","Norway","X","Export","380","ITA","Italy","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1174607656","1174607656","0","true","false",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","M","Import","380","ITA","Italy","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","3741064800.176",,"3741064800.176","0","false","true",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","X","Export","380","ITA","Italy","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"1915274215.838","1915274215.838","0","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","M","Import","392","JPN","Japan","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7715169515.551",,"7715169515.551","4","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","X","Export","392","JPN","Japan","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3679152298.589","3679152298.589","4","false","true",
"C","A","20160101","2016","52","2016","579","NOR","Norway","M","Import","392","JPN","Japan","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1704530258",,"1704530258","0","true","false",
"C","A","20160101","2016","52","2016","579","NOR","Norway","X","Export","392","JPN","Japan","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1222709468","1222709468","0","true","false",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","M","Import","392","JPN","Japan","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","330923703.338",,"330923703.338","0","false","true",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","X","Export","392","JPN","Japan","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"153239723.449","153239723.449","0","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","M","Import","442","LUX","Luxembourg","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1038874306.974",,"1038874306.974","4","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","X","Export","442","LUX","Luxembourg","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1123815057.302","1123815057.302","4","false","true",
"C","A","20160101","2016","52","2016","579","NOR","Norway","M","Import","442","LUX","Luxembourg","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","92229836",,"92229836","0","true","false",
"C","A","20160101","2016","52","2016","579","NOR","Norway","X","Export","442","LUX","Luxembourg","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"23959260","23959260","0","true","false",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","M","Import","442","LUX","Luxembourg","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","117518666.113",,"117518666.113","0","false","true",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","X","Export","442","LUX","Luxembourg","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"108171592.869","108171592.869","0","false","true",
"C","A","20160101","2016","52","2016","579","NOR","Norway","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2903637501",,"2903637501","0","true","false",
"C","A","20160101","2016","52","2016","579","NOR","Norway","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"9523674034","9523674034","0","true","false",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","3465024520.011",,"3465024520.011","0","false","true",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"2075955032.558","2075955032.558","0","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","M","Import","579","NOR","Norway","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","9416404145.193",,"9416404145.193","4","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","X","Export","579","NOR","Norway","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4361602518.173","4361602518.173","4","false","true",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","M","Import","579","NOR","Norway","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","117697875.733",,"117697875.733","0","false","true",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","X","Export","579","NOR","Norway","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"195255619.333","195255619.333","0","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","M","Import","620","PRT","Portugal","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1960747993.227",,"1960747993.227","4","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","X","Export","620","PRT","Portugal","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2648148249.415","2648148249.415","4","false","true",
"C","A","20160101","2016","52","2016","579","NOR","Norway","M","Import","620","PRT","Portugal","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","313006625",,"313006625","0","true","false",
"C","A","20160101","2016","52","2016","579","NOR","Norway","X","Export","620","PRT","Portugal","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"567476218","567476218","0","true","false",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","M","Import","724","ESP","Spain","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7638749439.497",,"7638749439.497","4","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","X","Export","724","ESP","Spain","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"13943900734.786","13943900734.786","4","false","true",
"C","A","20160101","2016","52","2016","579","NOR","Norway","M","Import","724","ESP","Spain","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1650957294",,"1650957294","0","true","false",
"C","A","20160101","2016","52","2016","579","NOR","Norway","X","Export","724","ESP","Spain","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1634594548","1634594548","0","true","false",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","M","Import","724","ESP","Spain","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","22508078073.164",,"22508078073.164","0","false","true",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","X","Export","724","ESP","Spain","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"14307755439.293","14307755439.293","0","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","M","Import","752","SWE","Sweden","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6968919350.305",,"6968919350.305","4","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","X","Export","752","SWE","Sweden","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"9553908804.273","9553908804.273","4","false","true",
"C","A","20160101","2016","52","2016","579","NOR","Norway","M","Import","752","SWE","Sweden","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","8675899824",,"8675899824","0","true","false",
"C","A","20160101","2016","52","2016","579","NOR","Norway","X","Export","752","SWE","Sweden","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"5757003086","5757003086","0","true","false",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","M","Import","752","SWE","Sweden","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","748871804.725",,"748871804.725","0","false","true",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","X","Export","752","SWE","Sweden","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"523508891.347","523508891.347","0","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","M","Import","757","CHE","Switzerland","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2800222545.347",,"2800222545.347","4","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","X","Export","757","CHE","Switzerland","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"6234346587.347","6234346587.347","4","false","true",
"C","A","20160101","2016","52","2016","579","NOR","Norway","M","Import","757","CHE","Switzerland","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","881706359",,"881706359","0","true","false",
"C","A","20160101","2016","52","2016","579","NOR","Norway","X","Export","757","CHE","Switzerland","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"505698628","505698628","0","true","false",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","M","Import","757","CHE","Switzerland","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","298459145.058",,"298459145.058","0","false","true",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","X","Export","757","CHE","Switzerland","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"591685957.1","591685957.1","0","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","M","Import","826","GBR","United Kingdom","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","23331701377.822",,"23331701377.822","4","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","X","Export","826","GBR","United Kingdom","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"42895466256.818","42895466256.818","4","false","true",
"C","A","20160101","2016","52","2016","579","NOR","Norway","M","Import","826","GBR","United Kingdom","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3674045421",,"3674045421","0","true","false",
"C","A","20160101","2016","52","2016","579","NOR","Norway","X","Export","826","GBR","United Kingdom","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"18548819504","18548819504","0","true","false",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","M","Import","826","GBR","United Kingdom","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","1992777150.031",,"1992777150.031","0","false","true",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","X","Export","826","GBR","United Kingdom","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"3915429491.466","3915429491.466","0","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","M","Import","842","USA","USA","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","33469115026.104",,"33469115026.104","4","false","true",
"C","A","20160101","2016","52","2016","528","NLD","Netherlands","X","Export","842","USA","USA","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"19528168249.689","19528168249.689","4","false","true",
"C","A","20160101","2016","52","2016","579","NOR","Norway","M","Import","842","USA","USA","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4672867183",,"4672867183","0","true","false",
"C","A","20160101","2016","52","2016","579","NOR","Norway","X","Export","842","USA","USA","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3745834953","3745834953","0","true","false",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","M","Import","842","USA","USA","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","971280132.033",,"971280132.033","0","false","true",
"C","A","20160101","2016","52","2016","620","PRT","Portugal","X","Export","842","USA","USA","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"2727773077.314","2727773077.314","0","false","true",
"C","A","20160101","2016","52","2016","724","ESP","Spain","M","Import","40","AUT","Austria","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2398993920.906",,"2398993920.906","4","false","true",
"C","A","20160101","2016","52","2016","724","ESP","Spain","X","Export","40","AUT","Austria","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2457953741.681","2457953741.681","4","false","true",
"C","A","20160101","2016","52","2016","724","ESP","Spain","M","Import","56","BEL","Belgium","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true","0","false","7757618401.958",,"7757618401.958","4","false","true",
"C","A","20160101","2016","52","2016","724","ESP","Spain","X","Export","56","BEL","Belgium","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"8985713909.269","8985713909.269","4","false","true",
"C","A","20160101","2016","52","2016","724","ESP","Spain","M","Import","124","CAN","Canada","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1440995365.696",,"1440995365.696","4","false","true",
"C","A","20160101","2016","52","2016","724","ESP","Spain","X","Export","124","CAN","Canada","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1647606590.443","1647606590.443","4","false","true",
"C","A","20160101","2016","52","2016","724","ESP","Spain","M","Import","208","DNK","Denmark","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1927154623.981",,"1927154623.981","4","false","true",
"C","A","20160101","2016","52","2016","724","ESP","Spain","X","Export","208","DNK","Denmark","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1610882227.179","1610882227.179","4","false","true",
"C","A","20160101","2016","52","2016","724","ESP","Spain","M","Import","246","FIN","Finland","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1259246091.987",,"1259246091.987","4","false","true",
"C","A","20160101","2016","52","2016","724","ESP","Spain","X","Export","246","FIN","Finland","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1106650942.792","1106650942.792","4","false","true",
"C","A","20160101","2016","52","2016","724","ESP","Spain","M","Import","251","FRA","France","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","34236443826.977",,"34236443826.977","4","false","true",
"C","A","20160101","2016","52","2016","724","ESP","Spain","X","Export","251","FRA","France","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"43216459067.635","43216459067.635","4","false","true",
